song_id,artist,title,n_verses,lyrics_len,genius_ok,genius_matched_by,genius_id,genius_title,genius_artist,release_date,year,album,featured_artists,producer_artists,writer_artists,pageviews,lastfm_artist_tags,lastfm_track_tags,artist_mbid,mb_artist_name,artist_type,artist_gender,artist_country,artist_area,artist_begin,wikidata_qid,mb_artist_tags,error,wd_ok,wd_qid,wd_gender,wd_citizenship_qids,wd_instance_of,wd_occupation_qids,wd_has_inception,ab_ok,ab_danceability,ab_mood_happy,ab_mood_sad,ab_mood_aggressive,ab_mood_party,ab_mood_relaxed,ab_genre_rosamerica,ab_bpm,ab_key,primary_artist,fill_lastfm_tags,fill_type,fill_gender,fill_country,fill_area,fill_begin,fill_mb_tags,fill_err,deep_year,deep_album,deep_writers,deep_producers,wd_citizenship_labels,wd_occupation_labels,wd_instance_of_labels,release_year,decade,genres_all,genre_main,country,gender_or_group,album_final,country_fuente,genre_main_fuente,gender_or_group_fuente,release_year_fuente,writers,producers,in_train,in_test,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,test_id,test_match_score
1178331,Ha-Ash,Impermeable,9,1818,TRUE,id,1178331,Impermeable,Ha-Ash,21/03/11,,A Tiempo,[],['Aureo Baqueiro'],"['Dani Blau', 'Aureo Baqueiro']",7627,"[['latin pop', 100], ['pop', 96], ['latin', 46], ['mexico', 32], ['female vocalists', 14], ['mexican', 4], ['Espanol', 4], ['spanish', 1], ['ha-ash', 1], ['USA', 1]]",[],16f146da-deef-4f07-9bbf-e4922c27067e,Ha*Ash,Group,,MX,Mexico,2002,Q5494459,"[['country pop', '1'], ['folk pop', '1'], ['latin pop', '1'], ['latin rock', '1']]",,TRUE,Q5494459,[],[],"['Q7229089', 'Q9212979', 'Q125258812']",[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],"['dúo de pop', 'dúo musical', 'dúo de hermanas']",2011,2010,"['latin pop', 'pop', 'ha-ash', 'country pop', 'folk pop', 'latin rock']",latin pop,México,grupo,A Tiempo,api,api,api,api,"['Aureo Baqueiro', 'Dani Blau']",['Aureo Baqueiro'],TRUE,FALSE,NM,,,,,,
1179790,Los Prisioneros,Corazones Rojos,9,1669,TRUE,id,1179790,Corazones Rojos,Los Prisioneros,20/05/90,,Corazones,[],"['Gustavo Santaolalla', 'Aníbal Kerpel']",['Jorge González'],8636,"[['rock', 100], ['rock chileno', 88], ['chile', 51], ['80s', 36], ['new wave', 13], ['synthpop', 9], ['Rock en Espanol', 8], ['spanish', 2], ['chilean', 2], ['post-punk', 2]]",[],a1d044b9-76c9-46d7-a5a6-0f52421e1ed7,Los Prisioneros,Group,,CL,Chile,1982,Q783578,"[['new wave', '3'], ['pop', '1'], ['pop rock', '2'], ['rock', '2']]",,TRUE,Q783578,[],[],['Q215380'],[],TRUE,TRUE,danceable,happy,not_sad,aggressive,party,relaxed,hip,92.14080048,A# major,,,,,,,,,,,,,,[],[],['grupo musical'],1990,1990,"['rock', 'rock chileno', 'new wave', 'synthpop', 'rock en espanol', 'post-punk', 'pop rock', 'pop']",rock,Chile,grupo,Corazones,api,api,api,api,['Jorge González'],"['Aníbal Kerpel', 'Gustavo Santaolalla']",TRUE,FALSE,M,1,0,1,Y,,
1182688,Los Rodríguez,Sábado a la Noche (En Vivo 1992),7,1426,TRUE,id,1182688,Sábado a la Noche (En Vivo 1992),Los Rodríguez,21/05/92,,Disco Pirata,[],['Los Rodríguez'],['Moris'],,"[['Rock Argentino', 100], ['rock', 77], ['Rock en Espanol', 44], ['Spanish Rock', 30], ['spanish', 10], ['argentina', 8], ['rock en español', 6], ['pop', 1], ['spain', 1], ['90s', 1]]",[],af84ee9f-534a-4f7f-844b-188ba1c47e87,Los Rodríguez,Group,,ES,Spain,1990,Q3773708,,,TRUE,Q3773708,[],[],['Q215380'],[],FALSE,TRUE,danceable,not_happy,not_sad,not_aggressive,party,not_relaxed,roc,95.24195862,D major,,,,,,,,,,,,,,[],[],['grupo musical'],1992,1990,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,España,grupo,Disco Pirata,api,api,api,api,['Moris'],['Los Rodríguez'],TRUE,FALSE,NM,,,,,,
11828411,Lucho RK & Quevedo,GUAYA,9,2998,TRUE,id,11828411,GUAYA,Lucho RK,08/05/25,,,[],"['Gio Producer', 'GARABATTO']","['Lucho RK', 'Quevedo']",18177,[],[],c3d7f812-47b2-4d78-9ac2-9512817d8add,Lucho RK,Person,Male,ES,Spain,31/03/00,,,,FALSE,,,,,,,FALSE,,,,,,,,,,Lucho RK,"[['canarias', 100]]",Person,male,ES,Spain,31/03/00,"[['urban', '1']]",,2025,GUAYA,[],[],,,,2025,2020,"['canarias', 'urban']",canarias,España,hombre,GUAYA,api,api,api,api,"['Lucho RK', 'Quevedo']","['GARABATTO', 'Gio Producer']",TRUE,FALSE,M,1,0,0,N,,
1183273,Julio Iglesias,Me Olvide De Vivir,6,1236,TRUE,id,1183273,Me Olvidé de Vivir,Julio Iglesias,25/09/78,,Emociones,[],['Ramón Arcusa'],"['Pierre Billon', 'Jacques Revaux']",13576,"[['latin', 100], ['spanish', 89], ['pop', 56], ['julio iglesias', 52], ['latin pop', 17], ['romantic', 6], ['male vocalists', 5], ['easy listening', 1], ['spain', 1], ['tango', 1]]",[],3be4099e-f180-4038-af84-ae18a09eab02,Julio Iglesias,Person,Male,ES,Spain,23/09/43,Q122003,,,TRUE,Q122003,['male'],['Q29'],['Q5'],"['Q177220', 'Q753110', 'Q55960555', 'Q937857', 'Q36834', 'Q43845', 'Q639669']",FALSE,TRUE,danceable,happy,sad,aggressive,not_party,relaxed,jaz,124.0100555,C major,,,,,,,,,,,,,,['España'],"['cantante', 'compositor de canciones', 'artista discográfico', 'futbolista', 'compositor', 'empresario', 'músico']",['ser humano'],1978,1970,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,España,hombre,Emociones,api,api,api,api,"['Jacques Revaux', 'Pierre Billon']",['Ramón Arcusa'],TRUE,FALSE,NM,,,,,,
11835532,"Maria Becerra, Paulo Londra & XROSS",RAMEN PARA DOS,10,2861,TRUE,id,11835532,RAMEN PARA DOS,Maria Becerra,08/05/25,,QUIMERA,[],"['XROSS', 'Maria Becerra']","['Maria Becerra', 'Paulo Londra', 'XROSS']",26173,[],[],a69b643d-2cd9-4914-8a1a-3f3797a7323c,María Becerra,Person,Female,AR,Argentina,12/02/00,Q69821388,,,TRUE,Q69821388,['female'],['Q414'],['Q5'],"['Q177220', 'Q17125263', 'Q2252262', 'Q753110']",FALSE,FALSE,,,,,,,,,,Maria Becerra,"[['argentina', 100], ['Reggaeton', 100], ['dancehall', 66], ['pop', 29], ['trap', 15], ['argentinian', 4], ['female vocalists', 4], ['Sieb', 1], ['Maria Becerra', 1], ['m', 1]]",Person,female,AR,Argentina,12/02/00,"[['reggaeton', '1'], ['trap latino', '1'], ['latin', '1']]",,,,,,['Argentina'],"['cantante', 'youtuber', 'rapero', 'compositor de canciones']",['ser humano'],2025,2020,"['reggaeton', 'dancehall', 'pop', 'trap', 'argentinian', 'sieb', 'maria becerra', 'm', 'trap latino']",reggaeton,Argentina,mujer,QUIMERA,api,api,api,api,"['Maria Becerra', 'Paulo Londra', 'XROSS']","['Maria Becerra', 'XROSS']",TRUE,FALSE,M,0,1,1,Y,,
11840010,"Georgia Scott, La Pantera & AMEX",XMEN,7,1607,TRUE,id,11840010,XMEN,Georgia Scott,09/05/25,,,[],"['AMEX', 'BDP Music (ESP)']","['Georgia Scott', 'La Pantera', 'AMEX']",,[],[],c3806458-f2ca-4c6e-b5ec-24083cfcfec0,the Kii,Group,,,,,,"[['boom bap', '1'], ['chillwave', '1'], ['downtempo', '1'], ['hip hop', '1'], ['instrumental', '1'], ['instrumental hip hop', '1'], ['lo-fi', '1'], ['lo-fi hip hop', '1']]",,FALSE,,,,,,,FALSE,,,,,,,,,,Georgia Scott,[],Person,male,US,United States,,"[['ambient', '3'], ['drone', '3'], ['dark ambient', '1'], ['field recordings', '1']]",,2021,I Beg to Differ,[],[],,,,2025,2020,"['boom bap', 'chillwave', 'downtempo', 'hip hop', 'instrumental', 'instrumental hip hop', 'lo-fi', 'lo-fi hip hop', 'ambient', 'drone', 'dark ambient', 'field recordings']",boom bap,Estados Unidos,grupo,I Beg to Differ,api,api,api,api,"['AMEX', 'Georgia Scott', 'La Pantera']","['AMEX', 'BDP Music (ESP)']",FALSE,TRUE,M,1,1,0,Y,T_TEST_0572,0.864
11847643,Aitana,MÚSICA EN EL CIELO,5,990,TRUE,id,11847643,MÚSICA EN EL CIELO,Aitana,30/05/25,,CUARTO AZUL,[],['Manuel Lara'],"['Aitana', 'Pablo César Rodríguez', 'Manuel Lara', 'Spread LOF', 'Andry Kiddos']",10879,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Andry Kiddos', 'Manuel Lara', 'Pablo César Rodríguez', 'Spread LOF']",['Manuel Lara'],TRUE,FALSE,NM,,,,,,
11847655,Aitana & Jay Wheeler,DUELE UN MONTÓN DESPEDIRME DE TI,7,1454,TRUE,id,11847655,DUELE UN MONTÓN DESPEDIRME DE TI,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'Jay Wheeler', 'GALE', 'Nico Cotton', 'Yeziell Yeziell', 'Deimi', 'Andy Clay', 'Jonathan Vázquez Méndez']",11168,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Andy Clay', 'Deimi', 'GALE', 'Jay Wheeler', 'Jonathan Vázquez Méndez', 'Nico Cotton', 'Yeziell Yeziell']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
11847671,Aitana,CUARTO AZUL,7,1502,TRUE,id,11847671,CUARTO AZUL,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'GALE']",16732,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'GALE']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
11847675,Aitana & Ela Taubert,¿PARA QUÉ VOLVER?,6,1112,TRUE,id,11847675,¿PARA QUÉ VOLVER?,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'Ela Taubert', 'GALE', 'Nico Cotton']",8257,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Ela Taubert', 'GALE', 'Nico Cotton']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
11847678,Aitana & Barry B,TRANKIS,5,1329,TRUE,id,11847678,TRANKIS,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'Barry B', 'Nico Cotton']",8744,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Barry B', 'Nico Cotton']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
11847690,Aitana,DESDE QUE YA NO HABLAMOS,6,1635,TRUE,id,11847690,DESDE QUE YA NO HABLAMOS,Aitana,30/05/25,,CUARTO AZUL,[],"['Nico Cotton', 'Kuinvi']","['Aitana', 'GALE', 'Spread LOF', 'Kuinvi']",9741,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'GALE', 'Kuinvi', 'Spread LOF']","['Kuinvi', 'Nico Cotton']",TRUE,FALSE,NM,,,,,,
11847700,Aitana,CUANDO HABLES CON ÉL,4,1447,TRUE,id,11847700,CUANDO HABLES CON ÉL,Aitana,30/05/25,,CUARTO AZUL,[],"['Andrés Torres', 'El Dandee']","['Aitana', 'Andrés Torres', 'El Dandee']",42728,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Andrés Torres', 'El Dandee']","['Andrés Torres', 'El Dandee']",TRUE,FALSE,NM,,,,,,
11847816,Aitana & Kenia OS,EX EX EX,6,1635,TRUE,id,11847816,EX EX EX,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'Kenia Os', 'GALE', 'Mechi Pieretti', 'Nico Cotton']",8578,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'GALE', 'Kenia Os', 'Mechi Pieretti', 'Nico Cotton']",['Nico Cotton'],TRUE,FALSE,M,1,0,0,N,,
11847830,Aitana & Fangoria,LA CHICA PERFECTA,7,1855,TRUE,id,11847830,LA CHICA PERFECTA,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'GALE', 'Nico Cotton']",10714,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'GALE', 'Nico Cotton']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
1185408,Los Bukis,Tu Cárcel,6,1005,TRUE,id,1185408,Tu Cárcel,Los Bukis,,,Me Volví a Acordar De Ti,[],['Marco Antonio Solís'],['Marco Antonio Solís'],25042,"[['los bukis', 100], ['mexico', 42], ['Romantica', 18], ['latin', 13], ['All', 3], ['latinoamerica', 2], ['mariachi', 1], ['conjunto primavera', 1], ['spanish', 1], ['Marco Antonio Solis', 1]]",[],6291431a-b8c0-425b-8e37-e4c9980ef751,Los Bukis,Group,,MX,Mexico,1973,Q6682540,,,TRUE,Q6682540,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1987,1980,"['los bukis', 'romantica', 'mariachi', 'conjunto primavera', 'marco antonio solis']",los bukis,México,grupo,Me Volví a Acordar De Ti,api,api,api,api,['Marco Antonio Solís'],['Marco Antonio Solís'],TRUE,FALSE,NM,,,,,,
11858484,La Pantera,GOUT,7,1898,TRUE,id,11858484,GOUT,La Pantera,14/05/25,,[LIFE LATELY]*,[],['BDP Music (ESP)'],['La Pantera'],26801,[],[],2f47793d-6a91-46e5-b33d-e01c0e75d522,La Pantera,Person,Male,ES,Spain,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,La Pantera,[],Group,,US,United States,1982,"[['heavy metal', '9'], ['thrash metal', '6'], ['metal', '6'], ['american', '-1'], ['nu metal', '-1'], ['power metal', '-1'], ['hardcore punk', '-1'], ['glam metal', '6'], ['groove metal', '15'], ['glam', '-1'], ['dance and electronica', '-1'], ['trash speed metal', '-1'], ['southern metal', '1'], ['estados unidos', '-1']]",,,,,,,,,2025,2020,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,España,hombre,[LIFE LATELY]*,api,api,api,api,['La Pantera'],['BDP Music (ESP)'],TRUE,FALSE,M,1,1,1,N,,
1186496,David Bisbal,Esta Ausencia,6,1331,TRUE,id,1186496,Esta Ausencia,David Bisbal,08/11/04,,Condenado a tu amor,[],"['Kike Santander', 'Bernardo Ossa']",['Kike Santander'],,"[['spanish', 100], ['latin', 85], ['pop', 53], ['latin pop', 37], ['male vocalists', 17], ['Davis bisbal', 2], ['spain', 2], ['david bisbal', 1], ['Operacion Triunfo', 1], ['spanish pop', 1]]",[],95c8b6b7-1e24-4987-804c-024f6b05cd91,David Bisbal,Person,Male,ES,Spain,05/06/79,Q298310,,,TRUE,Q298310,['male'],['Q29'],['Q5'],"['Q488205', 'Q177220', 'Q753110', 'Q639669']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantautor', 'cantante', 'compositor de canciones', 'músico']",['ser humano'],2004,2000,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,España,hombre,Condenado a tu amor,api,api,api,api,['Kike Santander'],"['Bernardo Ossa', 'Kike Santander']",TRUE,FALSE,NM,,,,,,
11868636,Aitana,EN EL CENTRO DE LA CAMA,8,1714,TRUE,id,11868636,EN EL CENTRO DE LA CAMA,Aitana,30/05/25,,CUARTO AZUL,[],"['Kuinvi', 'Manuel Lara']","['Aitana', 'Kuinvi', 'Jey One', 'Pablo César Rodríguez', 'Manuel Lara']",8110,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Jey One', 'Kuinvi', 'Manuel Lara', 'Pablo César Rodríguez']","['Kuinvi', 'Manuel Lara']",TRUE,FALSE,NM,,,,,,
11868637,Aitana,CONEXIÓN PSÍQUICA,8,1882,TRUE,id,11868637,CONEXIÓN PSÍQUICA,Aitana,30/05/25,,CUARTO AZUL,[],['DallasK'],"['Aitana', 'DallasK', 'GALE']",13978,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'DallasK', 'GALE']",['DallasK'],TRUE,FALSE,NM,,,,,,
11868638,Aitana,SUPERESTRELLA,8,1386,TRUE,id,11868638,SUPERESTRELLA,Aitana,30/05/25,,CUARTO AZUL,[],['Nico Cotton'],"['Aitana', 'GALE', 'Nico Cotton']",42355,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'GALE', 'Nico Cotton']",['Nico Cotton'],TRUE,FALSE,NM,,,,,,
11868639,Aitana,LIA,8,1409,TRUE,id,11868639,LIA,Aitana,30/05/25,,CUARTO AZUL,[],"['Andrés Torres', 'El Dandee']","['Aitana', 'Andrés Torres', 'El Dandee', 'Sebastián Yatra']",9228,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2025,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,CUARTO AZUL,api,api,api,api,"['Aitana', 'Andrés Torres', 'El Dandee', 'Sebastián Yatra']","['Andrés Torres', 'El Dandee']",FALSE,TRUE,M,1,0,1,Y,T_TEST_0573,0.727
